ENVIRONMENTAL PROTECTION DEPARTMENT HONG KONG SPECIAL ADMINISTRATIVE REGION (CHINA) Hourly AQHI (June 2018)
Note:
1. The EPD has been reporting AQHI for individual stations on an hourly basis since 30.12.2013
2. Empty cells mean that AQHI data are not available for that period.
3. The AQHI information is based on raw data taken directly from EPD's Air Quality Monitoring Network.
"4. In case of station or equipment suspension due to maintenance, the data collection for calculation of AQHI at station will be affected, the data of a most similar station will then be adopted. Such AQHI will be marked with an asterisk (*)."
			
Date,Hour,Central/Western,Eastern,Kwun Tong,Sham Shui Po,Kwai Chung,Tsuen Wan,Tseung Kwan O,Yuen Long,Tuen Mun,Tung Chung,Tai Po,Sha Tin,Tap Mun,Causeway Bay,Central,Mong Kok
,21,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4
,22,4,4,4,4,4,4,4,4,4,3,3,4,3,4,4,4
,23,3,4,3,4,4,3,4,4,4,3,3,4,3,4,4,3
,24,3,4,3,3,3,3,3,3,4,3,3,3,3,4,4,3
,Daily Max,4,5,5,4,5,4,5,6,5,5,4,5,5,5,5,5
2018-06-16,01,3,4,3,3,3,3,4,3,3,3,3,3,3,4,4,3
,02,4,4,4,4,4,3,4,3,3,3,3,4,3,4,4,4
,03,4,4,4,4,4,4,4,3,3,3,3,4,3,4,4,3
,04,4,4,3,4,4,4,4,3,3,3,3,4,3,4,4,3
,05,4,4,3,4,4,3,3,3,3,3,3,4,3,3,4,3
,06,3,4,3,4,4,3,3,3,3,3,3,4,4,3,3,3
,07,3,4,3,4,4,3,4,3,3,3,3,4,4,3,4,3
,08,4,4,3,4,4,3,4,3,3,3,3,4,4,4,4,3
,09,4,4,4,4,4,4*,4,3,4,4,3,4,4,4,4,3
,10,4,4,4,4,4,4*,4,3,4,4,3,4,4,4,4,3
,11,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4
,12,4,5,4,4,4,4,4,4,4,4,3,5,4,4,5,4
,13,5,5,5,5,5,4,5,5,5,5,4,5,5,5,5,4
,14,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5
,15,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5
,16,5,5,5,5,5,5,5,5,5,6,4,5,5,5,5,5
,17,5,5,5,5,5,5,5,6,5,6,4,6,5,5,5,5
,18,5,5,5,5,5,5,5,5,5,5,4,6,5,5,5,5
,19,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5
,20,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,4
,21,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,4
,22,5,5,4,5,5,4,5,5,5,5,4,5,5,5,5,4
,23,4,5,4,4,5,4,5,5,5,4,4,5,5,5,4,4
,24,4,5,4,4,4,4,4,4,5,4,3,5,5,4,4,4
,Daily Max,5,5,5,5,5,5,5,6,5,6,4,6,5,5,5,5
2018-06-17,01,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4
,02,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4
,03,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4
,04,4,4,4,4,4,4,4,4,4,4,3,4,4,3,4,3
,05,4,4,4,4,4,4,4,4,4,4,3,4,4,3,4,3
,06,4,4,4,4,4,4,4,4,4,4,3,4,4,3,4,3
,07,4,4,4,4,4,4,4,4,4,4,3,4,4,3,4,3
,08,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,3
,09,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,3
,10,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,3
,11,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4
,12,4,4,4,4,4,4,4,5,5,4,3,4,4,4,4,4
,13,4,4,4,4,4,4,4,5,5,4,3,4,4,4,4,4
,14,4,4,4,4,4,4,4,5,5,5,3,5,4,4,4,4
,15,4,4,4,4,4,4,4,6,5,5,3,4,4,4,4,4
,16,4,5,4,4,4,4,4,5,5,4,3,4,5,5,5,4
,17,4,5,4,5,5,4,5,5,5,4,3,5,5,5,5,4
,18,4,5,4,5,5,4,5,4,5,4,4,5,5,5,5,4
,19,4,5,4,4,5,4,4,4,5,4,4,5,4,5,5,4
,20,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4
,21,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4
,22,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4
,23,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4
,24,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4
,Daily Max,4,5,4,5,5,4,5,6,5,5,4,5,5,5,5,4
2018-06-18,01,4,4,4,4,4,3,4,4,4,3,3,4,4,4,4,4
,02,4,4,3,3,3,3,4,3,3,3,3,4,3,3,4,3
,03,3,4,3,3,3,3,3,3,3,3,2,3,3,3,3,3
,04,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3
,05,3,3,3,3,3,3,3,3,3,2,2,3,2,3,3,3
,06,3,3,3,3,3,3,3,3,3,2,2,3,2,3,3,3
,07,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3
,08,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
,09,3,4,3,3,4,3,3,3,4,3,3,4,3,4,4,3
,10,4,4,4,4,4,3,4,4,4,4,3,4,4,4,4,3
,11,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4
,12,4,5,4,4,4,4,5,4,4,5,4,4,5,5,4,4
,13,4,5,4,4,5,5,5,5,5,5,4,5,6,5,4,4
,14,4,5,5,4,5,5,5,5,5,5,5,5,6,5,4,4
,15,4,5,5,4,4,4,5,6,5,5,5,5,6,5,4,4
,16,4,4,4,4,4,4,5,6,5,4,4,4,6,5,4,4
,17,3,4,4,3,4,3,4,5,4,3,3,4,5,5,4,4
,18,3,3,3,3,3,3,3,4,4,3,3,3,4,4,3,3
,19,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3
,20,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3
,21,3,3,3,3,3,2,3,3,3,2,2,3,3,4,3,3
,22,2,3,3,2,3,2,3,2,3,2,2,3,3,4,3,3
,23,2,3,2,2,3,2,2,2,3,2,2,2,2,4,3,3
,24,2,3,2,2,3,2,2,2,2,2,2,2,2,3,3,2
,Daily Max,4,5,5,4,5,5,5,6,5,5,5,5,6,5,4,4
2018-06-19,01,2,3,2,2,3,2,2,2,2,2,2,2,2,3,3,2
,02,2,3,2,2,3,2,2,2,2,2,2,2,2,2,3,2
,03,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2
,04,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2
,05,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
,06,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
,07,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
,08,2,2,3,2,2,2,2,2,2,2,2,2,2,2,3,2
,09,2,2,3,2,3,2,2,2,2,2,2,2,2,3,3,2
,10,2,3,3,2,3,2,2,2,2,2,2,2,2,3,3,2
,11,2,3,3,2,3,2,2,2,3,2,2,3,2,3,3,3
,12,2,3,3,2,3,2,2,3,3,2*,2,3,2,3,3,3
,13,2,3,3,2,3,3,3*,3,3,3*,2,3,3,3,3,3
,14,2,3*,3,3*,3,3,3*,3,3,3*,2,3,3,4,3,3
,15,2,3*,3,3*,3,3,3*,3,3,2,2,3,3,4,3,3
,16,2,3*,3,2,3*,3,3*,2,3,2,2,3,3,4,3,3
,17,2,3,3,2,2*,2,3,2,2,2,2,3,3,3,3,3
,18,2,3,3,2,3*,2,2,2*,2,2,2,2,2*,3,3,3
,19,2,3,3,2,3*,2,2,2*,2,2,2,2,2*,3,3,3
,20,2,2,3,2,3,2,2,2,2,2,2,2,2*,3,3,3
,21,2,2,3,2,3,2,2,2,2,2,2,2,2,2,3,3
,22,2,3,3,2,3,2,2,2,2,2,2,2,2,2,3,3
,23,2,3,3,2,3,2,2,2,2,2,2,2,2,3,2,3
,24,2,3,3,2,3,2,2,2,2,2,2,2,2,3,2,3
,Daily Max,2,3,3,3,3,3,3,3,3,3,2,3,3,4,3,3
2018-06-20,01,2,2,3,2,2,2,2,2,2,2,2,2,2,3,2,3
,02,2,2,2,2,2,2,2,2,2,2,2,2,*,2,2,2
,03,2,2,2,2,2,2,2,2,2,2,2,2,*,2,2,2
,04,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2
,05,2,3,2,2,2,2,2,2,2,2,1,2,2,2,2,2
,06,2,3,2,2,2,2,2,2,2,2,1,2,2,2,2,2
,07,2,3,2,2,2,2,2,2,2,2,1,2,2,2,2,2
,08,2,3,3,2,3,2,2,2,2,2,2,2,2,3,3,2
,09,2,3,3,2,3,2,3,2,2,2,2,2,2,3,3,3
,10,3,3,3,2,3,2,3,2,3,2,2,3,2,3,3,3
,11,3,3,3,3,3,2,3,3,3,2,2,3,2,3,4,3
,12,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3
,13,3*,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3
,14,3*,3,3,3,3,3*,3,3,3,3,2,3,3,3,3,3
,15,3*,3,3,3,3,3*,3,3,3,3,2,3,3,3,3,3
,16,3,3,3,3,3,3*,3,3,3,3,2,3,4,3,3,3
,17,3,3,3*,3,3,3*,3,3,3,3,2,3,4,3,3,3
,18,3,3,3*,3,3,2,3,3,3,3,2,3,3,3,3,3
,19,3,3,3*,3,3,2,3,3,3,3,2,3,3,3,3,3
,20,2,3,3*,2,3,2,3,2,3,2,2,3,3,3,3,3
,21,2,3,2*,2,3,2,2,2,3,2,2,2,2,3,3,3
,22,2,3,2*,2,3,2,2,2,3,2,2,2,2,3,3,3
,23,2,3,2*,2,3,2,2,2,3,2,2,2,2,3,3,3
,24,2,3,2*,2,3,2,2,2,2,2,2,3,2,3,3,3
,Daily Max,3,3,3,3,3,3,3,3,3,3,2,3,4,3,4,3
2018-06-21,01,2,3,2*,2,3,2,2,2,2,2,2,2,2,3,2,2
,02,2,2,2*,2,3,2,2,2,2,2,2,2,2,2,2,2
,03,2,2,2*,2,2,2,2,2,2,2,2,2,2,2,2,2
,04,2,2,2*,2,2,2,2,2,2,2,2,2,2,2,2,2
,05,2,2,2*,2,2,2,2,2,2,2,2,2,2,2,2,2
,06,2,2,2*,2,2,2,2,2,2,2,2,2,2,2,2,2
,07,2,2,2*,2,2,2,2,2,2,2,2,2,2,2,2,2
,08,2,3,2*,2,3,2,2,2,2,2,2,2,2,3,2,2
,09,2,3,2*,2,3,2,2,2,2,2,2,2,2,3,3,3
,10,3,3,3*,2,3,2,2,2,3,2,2,3,2,3,3,3
,11,3,3,3*,2,3,3,2,3,3,2,2,3,3,3,3,3
,12,3,3,3*,2,3,3*,3,3,3,2,2,3,*,3,3,3
,13,3,3,3*,3,3,3*,3,3,3,2,2,3*,*,3,3,3
,14,3,3,3*,3,3,3,3,3,3,3,2,3*,*,3,3,3
,15,3,3,3*,3,3,3,3,3,3,3,2,3,*,3,3,3
,16,3,3,3*,3*,2*,3,3,3,3,3,2,3,4,3,3,3
,17,3,3,3*,3*,2*,3,3,3,3,3,2,3,4,3,3,3
,18,3,3,3*,3,3,3,3,3,3,3,2,3,4,3,3,3
,19,3,3,3*,3,3,3,3,3,3,3,2,3,3,3,3,3
,20,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3
,21,3,3,3,3,3,3,3,3,3,3,2,3,2,3,3,3
,22,3,3,3,2,3,3,3,3,3,3,2,3,2,3,3,3
,23,2,3,3,2,3,2,2,2,3,3,2,2,2,3,3,3
,24,2,3,3,2,2,2,2,2,3,2,2,2,2,3,2,3
,Daily Max,3,3,3,3,3,3,3,3,3,3,2,3,4,3,3,3
2018-06-22,01,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2
,02,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2
,03,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2
,04,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2
,05,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2
,06,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
,07,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
,08,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2
,09,2,2,3,2,3,2,2,2,2,2,2,2,2,3,3,2
,10,2,2,3,2,3,2,2,2,2,2,2,2,2,3,3,2
,11,2,2,3,2,3,2,2,2,2,2,2,2,2,3,3,3
,12,2,3,3,2,3,2,2,2,3,2,2,3,2,3,3,3
,13,2,3,3,3,3,2,3*,2,3,2,2,3,2,3,3,3
,14,2,3,3,3,3,2,3*,2,2,2,2,3,2,3,3,3
,15,2,3,3,2,3,2,2,2,2,2,2,2,2,3,3,3
,16,2,3,3,2,2,2,2,2,2,2,2,2,2,4,3,3
,17,2,3,3,2,3,2,3,2,2,2,2,2,2,4,3,3
,18,2,3,3,3,3,2,3,2,2,2,2,2,2,3,3,3
,19,2,3,3,3,3,2,3,2,2,2,2,2,2,3,4,3
,20,2,2,3,3,3,2,3,2,2,2,2,2,2,4,4,3
,21,2,2,3,2,3,2,3,2,2,2,2,2,2,4,3,3
,22,3,3,3,3,2,2,2,2,2,2,2,2,2,4,3,3
,23,3,3,3,3,2,2,2,2,2,2,2,2,2,3,3,3
,24,2,3,2,3,2,2,2,2,2,2,2,2,2,3,3,3
,Daily Max,3,3,3,3,3,2,3,2,3,2,2,3,2,4,4,3
2018-06-23,01,2,3,2,2,2,2,2,2,2,2,2,2,1,3,2,3
,02,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
,03,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
,04,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2
,05,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2
,06,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2
,07,2,3,2,2,2,2,2,2,2,2,1,2,1,2,2,2
,08,2,3,3,2,3,2,2,2,2,2,1,2,2,3,3,2
,09,2,3,3,2,3,2,2,2,2,2,2,2,2,3,3,2
,10,2,3,3,2,3,2,2,2,3,3,2,2,2,3,3,3
,11,3,3,3,2,3,2,3,2,3,3,2,2,2,3,3,3
,12,3,3,3,3,3,2,3,2,3,3,2,3,2,3,3,3
,13,3,3,3,3,3,2,3,2,3,2,2,3,2,3,3,3
,14,3,3,3,3,3,2,3,2,3,2,2,3,2,3,3,3
,15,2,3,3,3,3,2,3,2,3,2,2,2,2,3,3,3
,16,2,3,3,3,2,2,3,2,2,2,2,3,2,3,3,3
,17,3,3,3,3,2,2,2,2,2,2,2,3,2,3,3,3
,18,3,3,3,3,2,2,2,2,2,2,2,2,2,3,3,3
,19,2,3,2,3,2,2,2,2,2,2,2,2,2,3,3,3
,20,3,3,2,3,2,2,2,2,2,2,2,2,2,3,3,3
,21,3,3,2,2,2,2,2,2,3,2,2,2,2,3,3,3
,22,2,3,2,2,2,2,2,2,3,2,2,2,2,3,3,3
,23,2,2,2,2,2,2,2,2,3,2,2,2,2,3,2,2
,24,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2
,Daily Max,3,3,3,3,3,2,3,2,3,3,2,3,2,3,3,3
2018-06-24,01,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
,02,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
,03,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
,04,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
,05,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
,06,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
,07,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2
,08,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2
,09,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
,10,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2
,11,2,2,2,2,2,2,2,2,2,2,2,3,2,3,3,2
,12,2,3,3,2,3,2,2,3,3,2,2,3,2,3,3,2
,13,2,3,3,3,3,2,2,3,3,2,2,3,3,3,3,2
,14,2,3,3,3,3,2,2,3,3,2,2,2,2,3,3,3
,15,2,3,3,2,2,2,2,2,3,2,2,2,3,3,3,3
,16,2,3,2,2,2,2,2,2,3,2,2,2,2,3,3,3
,17,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3
,18,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2
,19,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2
,20,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2
,21,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2
,22,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2
,23,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2
,24,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
,Daily Max,2,3,3,3,3,2,2,3,3,2,2,3,3,3,3,3
2018-06-25,01,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
,02,2,2,2,2,2,2,2,2*,2,2,1,2,2,2,2,2
,03,2,2,2,2,2,2,2,2*,2,2,1,2,2,2,2,2
,04,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2
,05,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2
,06,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2
,07,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2
,08,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
,09,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
,10,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2
,11,2,2,2*,2,2,2,2,2,3*,2,2,2,2,3,3,2
,12,2,2*,2*,2,3,2,2,2,3*,2,2,2,2,3*,3,3
,13,2,2*,3*,2,3,2,2,2,3*,2,2,2,2,3*,3,3
,14,2,3*,3*,2,3,2,2,2,3*,2,2,2,2,3*,3,3
,15,2,3*,3,3,3,2,2,2,3,2,2,2,2,3*,3,3
,16,2,3,3,3,3,3,3,3,3,2,2,2,2,4*,3,3
,17,2,3,3,3,3,2,2,2,3,2,2,2,2,3,3,3
,18,2,3,3,2,3,2,2,2,3,2,2,2,2,3,3,3
,19,2,2,3,2,3,2,2,2,2,2,2,2,2,3,3,3
,20,2,2,3,2,3,2,2,2,2,2,2,2,2,3,3,3
,21,2,2,3,2,2,2,2,2,2,2,2,2,2,3,3,2
,22,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2
,23,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2
,24,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2
,Daily Max,2,3,3,3,3,3,3,3,3,2,2,2,2,4,3,3
2018-06-26,01,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2
,02,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
,03,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
,04,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2
,05,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2
,06,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2
,07,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2
,08,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
,09,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
,10,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2
,11,2,2,2,2,3,2,2,2,2,2,2,2,2,3,3,2
,12,2,2,2,2,3,2,2,2,2,2,2,2,2,3*,3,2
,13,2,2,2,2,3,2,2,2,2,2,2,2,2,3*,3,3
,14,2,2,2,2,3,2,2,2,2,2,2,2,2,3*,3,3
,15,2,2,2,2,3,2,2,2,2,2,2,3,2,3*,3,3
,16,2,2,3,2,3,2,2,2,2,2,2,3,2,3*,3,3
,17,2,2,2,2,3,2,2,2,2,2,2,3,2,3,3,3
,18,2,2,2,2,3,2,2,2,2,2,2,2,2,3,3,3
,19,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3
,20,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,3
,21,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2
,22,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3
,23,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2
,24,2,2,2,2,2,2,2,2,2,2,1,2,2,3,2,2
,Daily Max,2,2,3,2,3,2,2,2,2,2,2,3,2,4,3,3
2018-06-27,01,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2
,02,2,2,2,2,2,2,2,2,2,2*,1,2,1,2,2,2
,03,2,2,2,2,2,1,2,2,2,2*,1,2,1,2,2,2
,04,2,2,2,2,2,1,2,2,2,1,1,2,1,2,2,2
,05,2,2,2,2,2,1,1,2,2,1,1,2,1,2,2,2
,06,2,2,2,2,2,1,1,2,2,1,1,2,1,2,2,2
,07,2,2,2,2,2,1,1,2,2,1,1,2,1,2,2,2
,08,2,2,2,2,2,1,2,2,2,1,1,2,1,2,2,2
,09,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2
,10,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2
,11,2,2,2,2,3,2,2,2,2,2,2,2,2,3,3,2
,12,2*,2,2,2,3,2,2,2,2,2,2,2*,2,4,3,3
,13,2*,2,3,2,3,2,2,2,2,2,2,2*,2,4,3,3
,14,2*,3,3,3,3,2,3,2,3,2,2,2*,2,4,3,3
,15,3*,3,3,3*,3,2,3,2,3,2,2,2*,2,3,3,3
,16,3*,3,3,3*,3,2,3,2,3,2,2,2*,*,3,3,3
,17,3*,3,3,2*,3,2,3,2,3,2,2,2*,*,3,3,3
,18,2,3,3,2*,3,2,2,2,3,2,2,2*,2,3,3,3
,19,2,2,3,2,3,2,2,2,2,2,2,3*,2,3,3,3
,20,2,2,3,2,3,2,2,2,2,2,2,2,2,3,3,3
,21,2,2,3,2,2,2,2,2,2,2,2,2,2,3,2,3
,22,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,3
,23,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
,24,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
,Daily Max,3,3,3,3,3,2,3,2,3,2,2,3,2,4,3,3
2018-06-28,01,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
,02,2,2,2,2,2,1,2,2,2,1,2,2,1,2,2,2
,03,2,2,2,2,2,1,2,2,2,1,2,2,1,2,2,2
,04,2,2,2,2,2,1,2,2,2,1,1,2,1,2,2,2
,05,2,2,2,2,2,1,2,2,2,1,1,2,1,2,2,2
,06,1,2,2,2,2,1,2,1,2,1,1,2,1,2,2,1
,07,1,2,2,2,2,1,2,1,2,1,1,1,1,2,2,2
,08,2,2,2,2,2,1,2,2,2,1,1,2,1,2,2,2
,09,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2
,10,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2
,11,2,2*,3,2,3,2,2,2,2,2,2,2,2,3,3,2
,12,2,3*,3,2,3,2,2,2,3,3*,2,2,2,3,3,3
,13,2,3,3,3,3,3,3,3,3,3*,2,2*,2,4,3,3
,14,3,3,3,3,4,4,3,4,4,4*,2,3*,3,4,3,3
,15,3,3,3,3,4,4,3,4,4,4*,3,4,3,4,3,3
,16,3,3,4,3,4,4,4,4,4,4*,3,4,3,4*,3,3
,17,3,3,4,3,3,4,4,4,4,3,4,4,3,4*,3,3
,18,2,3,4,3,3*,3,4,4,4,3,4,3,3,3*,3,3
,19,2,3,3,2,3*,3,3,3,3,3,3,3,3,3*,3,3
,20,2,3,3,2,3*,2,3,3,3,2,3,2,3,3*,3,3
,21,2*,2,3,2,2*,2,2,2,2,2,2,2,3,3*,2,3
,22,2*,2,3,2,2*,2,2,2,2,2,2,2,2,3*,2,3
,23,2*,2,2,2,2*,2,2,2,2,2,2,2,2,2,2,2
,24,2*,2,2,2,2,2*,2,2,2,2,2,2,2,2,2,2
,Daily Max,3,3,4,3,4,4,4,4,4,4,4,4,3,4,3,3
2018-06-29,01,2*,2,2,2,2,2*,2,2,2,2,2,2,2,2,2,2
,02,2*,2,2,2,2,2*,2,2,2,2,2,2,2,2,2,2
,03,2*,2,2,2,2,2*,2,2,2,2,2,2,2,2,2,2
,04,2*,2,2,2,2,2*,2,2,2,2,2,2,1,2,2,2
,05,2*,2,2,2,2,2*,2,2,2,2,2,2,1,2,2,2
,06,2*,2,2,2,2,2*,2,2,2,2,2,2,1,2,2,2
,07,2*,2*,2,2,2,2*,2,2,2,2,2,2,1,2,2,2
,08,3*,3*,3,2,3,3*,3,2,2,2,2,2,2,3,3,2
,09,3*,3*,3,2,3,3*,3,3,3,2,2,3,2,4,3,3
,10,3*,3*,3,3,3,3*,3,3,3,3,3,3,2,4,3,3
,11,3*,3*,3,3,3,3*,3,3,3,3,3,3,3,4,4,3
,12,3,3*,4,3,4,3*,3,3,3,3*,3,3,3,4,4,4
,13,3,4*,4,3,4,4,3,3,4,4*,3,3,3,4,3,4
,14,3,4*,4,3,4,4,4,4,4,4*,4,4,4,4,3,4
,15,3,4*,4,3,4,4,4,4,4,3*,4,4,4,4,3,4
,16,3,4*,3,3,4,3,3,4,3,3*,4,4,4,3,3,4
,17,3,3*,3,3,3,3,3,4,3,3*,4,3,4,4,3,4
,18,3,3*,3,3,3,3,3,3,3,3,3,3,3,4,3,3
,19,3,3*,3,3,3,3,3,3,3,3,3,3,3,4,3,3
,20,3,3*,3,3,3,3,3,3,3,2,3,3,3,3,3,3
,21,2,3*,3,2,3,2,3,3,3,2,3,3,3,3,3,3
,22,2,3*,3,2,3,2,2,2,2,2,2,2,2,3,3,3
,23,2,2*,2,2,2,2,2,2,2,2,2,2,2,3,2,2
,24,2,2*,2,2,2,2,2,2,2,2,2,2,2,3,2,2
,Daily Max,3,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4
2018-06-30,01,2,2*,2,2,2,2,2,2,2,2,2,2,2,2,2,2
,02,2,2*,2,2,2,2,2,2,2,2,2,2,2,2,2,2
,03,2,2*,2,2,2,2,2,2,2,2,2,2,2,2,2,2
,04,2,2*,2,2,2,2,2,2,2,2,2,2,2,2,2,2
,05,2,2*,2,2,2,2,2,2,2,2,2,2,2,2,2,2
,06,2,2*,2,2,2,2,2,2,2,2,2,2,1,2,2,2
,07,2,2*,2,2,2,2,2,2,2,2,2,2,1,2,2,2
,08,2,2*,2,2,2,2,2,2,2,2,2,2,1,2,2,2
,09,2,2*,2,2,2,2,2,2,2,2,2,2,2,2,3,2
,10,2,3*,2,2,3,2,2,2,2,2,2,3,2,3,3,3
,11,2,3*,3,2,3,2,2,2,3,2,2,3,2,3,3,3
,12,2,3*,3,3,3,2,3,3,3,2,3,3,2,3,3,3
,13,2,3*,3,3,3,3,3,3,3,2,3,3,3,3,3,3
,14,2,3*,3,3,3,2,3,3,3,2,3,3,3,4,3,3
,15,2,3*,3,3,3,2,3,3,3,2,2,3,3,4,3,3
,16,2,3*,3,3,3,2,3,3,3,2,2,3,3,4,3,3
,17,2,3*,3,2,3,2,2,2,3,2,2,3,3,4,3,3
,18,2,3*,3,2,3,2,2,2,3,2,2,3,2,3,3,3
,19,2,3*,3,2,3,2,2,2,3,2,2,2,2,3,3,3
,20,2,3*,3,2,3,2,2,2,2,2,2,2,2,3,3,2
,21,2,3*,3,2,3,2,2,2,2,2,2,2,2,3,2,2
,22,2,2*,3,2,3,2,2,2,2,2,2,2,2,3,2,2
,23,2,2*,3,2,3,2,2,2,2,2,2,2,2,3,2,3
,24,2,2*,3,2,3,2,2,2,2,2,2,2,2,2,2,3
