ENVIRONMENTAL PROTECTION DEPARTMENT HONG KONG SPECIAL ADMINISTRATIVE REGION (CHINA) Hourly AQHI (December 2014)
Note:
1. The EPD has been reporting AQHI for individual stations on an hourly basis since 30.12.2013
2. Empty cells mean that AQHI data are not available for that period.
3. The AQHI information is based on raw data taken directly from EPD's Air Quality Monitoring Network.
"4. In case of station or equipment suspension due to maintenance, the data collection for calculation of AQHI at station will be affected, the data of a most similar station will then be adopted. Such AQHI will be marked with an asterisk (*)."
			
Date,Hour,Central/Western,Eastern,Kwun Tong,Sham Shui Po,Kwai Chung,Tsuen Wan,Yuen Long,Tuen Mun,Tung Chung,Tai Po,Sha Tin,Tap Mun,Causeway Bay,Central,Mong Kok
,Daily Max,5,5,5,5,6,5,7,7,6,6,6,6,8,7,6
2014-12-16,01,5,5,5,5,5,4,7,6*,6,6,5,4,8,6,5
,02,5,5,5,5,5,4,7,6*,6,7,5,5,7,6,5
,03,5,5,5,4,5,4,6,6*,6,6,5,5,6,5,5
,04,4,5,5,4,5,5,6,6*,6,6,5,5,5,5,5
,05,4,5,5,5,5,5,6,6*,6,6,5,5,5,5,5
,06,4,4,5,5,5,5,5,6*,6,5,5,5,5,5,5
,07,4,4,5,5,5,4,5,5*,5,5,5,5,5,5,5
,08,4,4,5,4,5,4,5,5*,5,5,5,5,5,5,5
,09,4,4,5,4,5,5,5,5*,5,5,5,5,6,6,5
,10,4,4,5,4,5,5,5,5*,5,5,5,5,6,7,5
,11,4,4,5,4,5,5,5,5*,5,5,4,5,6,7,5
,12,4,4,5,4,5,5,6,5*,5,5,5*,5,6,7*,5
,13,4,5,5,5,5,5,6,6*,5,5,5*,5,6,6*,5
,14,4*,5,5,5,5,5,6,6*,6,5,5*,5,6,6*,5
,15,5*,5,6,5,6,5,6,6*,6,6,6*,6,7,6*,5
,16,5*,5,6,5,6,6,7,6*,6,6,6,6,7,6*,6
,17,5,5,6,6,6,6,6,6*,6,6,6,6,7,7*,6
,18,5,6,6,6,6,6,6,6*,6,6,6,6,8,7*,6
,19,5,6,6,6,6,6,6,6*,6,6,6,7,8,9,6
,20,5,6,6,6,6,6,6,6*,6,6,6,7,8,8,6
,21,5,6,6,6,6,6,6,6*,6,6,6,7,8,8,6
,22,5,6,6,6,6,6,6,6*,6,6,6,6,8,7,6
,23,5,6,6,6,6,6,6,6*,6,6,6,6,8,7,6
,24,5,5,6,5,6,5,7,6*,6,6,6,6,7,6,6
,Daily Max,5,6,6,6,6,6,7,6,6,7,6,7,8,9,6
2014-12-17,01,4,5,6,5,5,5,7,6*,5,5,5,6,6,6,5
,02,4,5,5,5,5,5,7,6*,5,5,5,5,6,5,5
,03,4,4,5,5,5,5,5,5*,5,5,5,5,5,5,5
,04,4,4,5,5,5,4,5,5*,5,5,5,5,5,5,4
,05,4,4,5,4,5,4,5,5*,5,4,5,4,4,5,4
,06,3,4,4,4,4,4,4,4*,4,4,4,4,4,4,4
,07,3,4,4,4,4,4,4,4*,4,4,4,4,4,4,4
,08,3,4,4,4,4,4,4,4*,4,4,4,4,4,5,4
,09,3,4,4,4,4,4,4,4*,4,4,4,4,5,5,4
,10,3,4,4,4,4,4,5,4*,4,4,4,4,6,6,4
,11,3,4,4,4,5,4,5,5*,4,4,4,4,6,6,4
,12,3,4,5,4*,5,4,5,5*,4,5,4,4,7,5*,4
,13,4,4,5,5*,5,4,5,5*,4,5,4,4,6,5*,5
,14,4,4,5,5*,5,4,5,5*,5,5,5,4,7,6,5
,15,4,4,5,5*,5,5,5,5*,5,5,5,5,7,6,5
,16,4,5,5,5*,5,5,5,5*,5,5,5,5,8,7,5
,17,4,5,5,5,5,5,5,5*,5,5,5,5,8,7,5
,18,4,5,5,5,5,5,5,5*,5,5,5,5,8,7,5
,19,4,5,5,5,5,5,5,5*,5,5,5,5,7,8,5
,20,4,4,5,4,5,5,5,5*,5,5,5,5,7,8,5
,21,4,4,5,4,5,4,5,4*,4,5,4,4,8,8,5
,22,4,4,4,4,5,4,4,4*,4,4,4,4,8,6,5
,23,4,4,4,4,5,4,4,4*,4,4,4,4,7,6,4
,24,4,4,4,4,4,4,4,4*,4,4,4,4,7,5,4
,Daily Max,4,5,6,5,5,5,7,6,5,5,5,6,8,8,5
2014-12-18,01,3,4,4,4,4,4,4,4*,4,4,4,4,6,5,4
,02,3,4,4,4,4,4,4,4*,4,4,4,4,5,5,4
,03,3,4,4,4,4,4,4,4*,4,4,4,4,4,4,4
,04,3,3,4,4,4,4,4,4*,4,4,4,4,4,4,4
,05,3,3,4,4,4,3,4,4*,4,3,4,4,4,4,4
,06,3,3,4,4,4,3,4,4*,4,3,4,4,4,4,4
,07,3,3,4,4,4,3,4,4*,4,4,4,4,4,4,4
,08,3,4,4,4,4,4,4,4*,4,4,4,4,4,5,4
,09,3,4,4,4,4,4,4,4*,4,4,4,4,5,6,4
,10,4,4,4,4,4,4,4,4*,4,4,4,4,6,6,4
,11,4,4,4,4,5,4,4,4*,4,4,4,4,7,6,5
,12,4,4,4,4,5,4,5,4*,4,4,4,4,7,5,5
,13,4,4,5,4,5,4,5,5*,4,5,4,4,6*,5,5
,14,4,4,5,4,5,4,5,5*,5,5,5,5,6*,5,5
,15,4,4,5,5,5,4,5,5*,5,5,5,5,6*,5,5
,16,4,4,5,5,5,4,5,5*,5,5,5,5,6*,6,5
,17,4,5,5,5,5,5,5,5*,5*,5,5,5,7,6,5
,18,4,5,5,5,5,5,5,5*,5*,5,5,5,7,7,6
,19,4,5,5,5,5,5,5,5*,5*,5,5,5,7,7,6
,20,4,5,5,5,5,5,5,5*,5,5,5,4,7,7,5
,21,4,5,5,4,5,5,5,5*,5,5,4,4,7,6,5
,22,4,4,5,4,5,5,4,4*,4,5,4,4,6,6,5
,23,4,4,5,4,4,5,4,4*,4,5,4,4,6,5,5
,24,4,4,5,4,4,4,4,4*,4,4,4,4,5,5,5
,Daily Max,4,5,5,5,5,5,5,5,5,5,5,5,7,7,6
2014-12-19,01,4,4,4,4,4,4,4,4*,4,4,4,4,5,5,4
,02,3,4,4,4,4,4,4,4*,4,4,4,5,4,5,4
,03,3,4,4,4,4,4,4,4*,3,4,4,5,4,4,4
,04,3,4,4,4,4,4,4,4*,3,4,4,5,4,4,4
,05,3,4,4,4,4,4,4,4*,3,4,4,4,4,4,4
,06,3,4,4,4,4,4,4,4*,4,4,4,4,4,4,4
,07,3,4,4,4,4,3,4,4*,3,4,4,4,4,4,4
,08,3,4,4,4,4,3,4,4*,3,4,4,4,4,4,4
,09,3,4,4,4,4,3,4,4*,4,4,4,4,5,5,4
,10,3,4,4,4,4,3,4,4*,4,4,4,4,5,5,4
,11,3,4,4,4,4,3,4,4*,4,4,4,4,5,5,4
,12,3,4,4,3,4,3,4,4*,4,4,3,4,5,5,4
,13,3,4,4,3,4,3,4,4*,4,4,3,4,5*,5,4
,14,3,4,4,3,4,3,4,4*,4*,4,4,4,5*,5,4
,15,3,4,4,4,4,4,4,4*,4*,4,4,4,5*,5,4
,16,3,4,4,4,4,4,4,4*,4*,5,4,4,5*,5,4
,17,3,4,4,4,4,4,4,4*,4*,5,4,4,5*,5,4
,18,4,4,4,4,4,4,4,4*,4,5,4,4,6,5,4
,19,4,4,4,4,4,4,4,4*,4,5,4,4,6,5,5
,20,4,4,4,4,4,4,4,4*,4,5,4,4,6,5,4
,21,4,4,4,4,4,4,4,4*,4,4,4,4,6,5,4
,22,3,4,4,3,4,4,4,4*,4,4,4,4,6,5,4
,23,3,4,4,3,4,3,4,4*,3,4,3,3,6,5,4
,24,3,4,4,3,4,3,3,3*,3,4,3,3,5,4,4
,Daily Max,4,4,4,4,4,4,4,4,4,5,4,5,6,5,5
2014-12-20,01,3,3,4,3,4,3,3,3*,3,4,3,3,5,4,4
,02,3,3,4,3,4,3,3,3*,3,4,3,3,5,4,4
,03,3,3,4,3,4,3,3,3*,3,3,3,3,5,4,4
,04,3,3,4,3,4,3,3,3*,3,3,3,3,4,4,4
,05,3,3,4,3,4,3,3,3*,3,3,3,3,4,4,4
,06,3,3,4,3,4,3,4,3*,3,3,3,3,4,4,4
,07,3,3,4,3,4,3,4,3*,3,3,3,4,4,4,4
,08,3,3,4,4,4,3,4,3*,3,3,4,4,4,4,4
,09,3,3,4,4,4,3,4,3*,3,4,4,4,5,5,4
,10,3,4,4,4,4,4,4,4*,3,4,4,4,5,6,4
,11,4,4,4,4,4,4,4,4*,4,4,4,4,6,6,4
,12,4,4,4,4,4,4,4,,4,4,4,4,6,6,4
,13,4,4,4,4,4,4,5,5*,4,4,5,5,7,5,5
,14,4,4,4,4,5,4,5,5*,5,5,5,5,6*,5,5
,15,3,4,5,4,5,4,6,6*,5,5,5,5,6*,5,5
,16,3,4,5,4,5,5,6,6*,6,5,5,5,6,5,6
,17,4,4,5,5,5,5,6,6*,6,5,5,5,7,5,6
,18,4,4,5,5,5,5,6,6*,6,5,5,5,6,5,6
,19,4,5,5,5,5,5,5,5*,5,5,5,5,6,6,6
,20,4,5,5,5,5,5,5,5*,4,5,5,5,6,6,6
,21,4,4,5,5,5,5,5,5*,4,5,5,5,6,5,6
,22,4,4,5,5,5,5,5,5*,4,5,5,5,6,5,5
,23,4,4,5,5,5,5,5,5*,4,5,5,5,6,5,5
,24,3,4,4,4,4,4,5,4*,4,5,4,5,5,5,5
,Daily Max,4,5,5,5,5,5,6,6,6,5,5,5,7,6,6
2014-12-21,01,3,4,4,4,4,4,4,4*,4,5,4,5,5,4,4
,02,3,4,4,4,4,4,4,4*,4,4,4,5,4,4,4
,03,3,4,4,4,4,4,4,4*,4,4,4,5,4,4,4
,04,3,4,4,4,4,4,4,4*,4,4,4,4,4,4,4
,05,3,4,4,4,4,4,4,4*,4,4,4,4,4,4,4
,06,3,4,4,4,4,4,4,4*,4,4,4,4,4,4,4
,07,3,3,4,4,4,4,4,4*,4,4,4,4,4,4,4
,08,3,3,4,4,4,4,4,4*,4,4,4,4,4,4,4
,09,3,4,4,4,4,4,4,4*,4,4,4,4,4,5,4
,10,4,4,4,4,4,4,4,4*,4,4,4,4,5,5,4
,11,4,4,5,4,4,4,4,4*,4,4,4,4,6,6,5
,12,4,4,5,5,5,4,5,5*,5,5,5,5,6,6,5
,13,4,5,5,5,5,5,5,5*,5,5,5,5,6,7,5
,14,4,5,6,5,5,5,6,6*,6,6,5,5,7,7,5
,15,4,5,6,5,6,5,6,6*,6,6,6,5,7,7,6
,16,4,5,6,5,6,5,6,6*,6,6,6,5,7,7,6
,17,4,5,6,5,6,5,6,6*,6,6,5,5,7,7,6
,18,4,5,5,5,5,5,6,6*,6,5,5,6,6,7,6
,19,4,5,5,5,5,5,5,6*,6,5,5,5,5,8,5
,20,4,5,5,5,5,5,5,5*,5,5,5,5,5,8,5
,21,4,5,5,5,5,5,5,5*,5,5,5,5,5,7,5
,22,4,5,5,5,5,5,5,5*,5,5,5,6,5,7,5
,23,4,5,5,5,5,5,5,5*,5,6,5,6,6,7,5
,24,4,5,6,5,5,5,5,5*,5,6,5,6,7,7,5
,Daily Max,4,5,6,5,6,5,6,6,6,6,6,6,7,8,6
2014-12-22,01,4,5,6,5,5,5,5,5*,5,5,5,6,7,6,5
,02,4,5,5,5,5,5,5,5*,5,5,5,5,6,6,5
,03,4,5,5,5,5,5,5,5*,5,5,5,5,5,5,5
,04,4,4,5,5,5,5,5,5*,5,5,5,5,5,5,5
,05,4,4,5,5,5,5,5,5*,5,5,5,5,5,5,5
,06,4,4,5,4,5,4,5,5*,5,5,5,5,5,5,5
,07,4,4,5,4,5,4,5,5*,4,4,5,5,4,5,5
,08,4,4,5,4,5,4,5,4*,4,4,5,5,4,5,5
,09,4,4,5,4,5,4,5,4*,4,4,4,4,4,6,5
,10,4,5,5,4,5,4,5,4*,4,5,4,5,5,7,5
,11,4,4,5,5,5,4,5,5*,4,5,5,5,6,7,5
,12,4,4,5,5,5,5,5,5*,5,5,5,5,7,7,5
,13,4,5,5*,5,5,5,5,5*,5,5,5,5,6*,6,6*
,14,4,5,5*,5,6,5,5,5*,5,5,5,5,6*,6,6*
,15,4,5,5*,5,6,5*,6,6*,5,5,5,6,6*,6,6*
,16,5,5,6*,6,6,5,6,6*,5,5,6,6,7*,6,6*
,17,5,5,6,6,6,5*,6,6*,5,5,6,6,7*,7,6*
,18,5,5,6,6,6,5*,6,5*,5,5,6,6,7*,7,6*
,19,5,5,6,6,6,5*,6,5*,5,5,5,5,8,7,6*
,20,5,5,6,5,6,5*,5,5*,5,5,5,5,7,7,6
,21,5,5,6,5,6,5,5,5*,5,5,5,4,7,6,6
,22,5,5,6,5,6,5,5,5*,5,5,5,4,8,6,6
,23,5,5,6,5,6,5,5,5*,5,5,5,4,8,6,6
,24,5,5,6,5,5,5,5,5*,5,5,5,4,8,6,6
,Daily Max,5,5,6,6,6,5,6,6,5,5,6,6,8,7,6
2014-12-23,01,5,5,6,5,5,6,5,5*,5,4,5,4,7,6,6
,02,5,5,6,6,5,5,5,5*,5,4,5,5,7,6,6
,03,5,5,6,6,5,5,5,5*,5,4,5,6,7,6,6
,04,5,5,6,6,6,5,5,5*,5,4,5,6,6,6,6
,05,5,5,6,6,6,5,5,5*,5,4,6,6,6,6,6
,06,5,5,6,6,6,5,5,5*,5,4,6,6,6,6,6
,07,5,5,6,5,6,5,5,5*,5,5,6,6,6*,6,6
,08,5,5,6,5,6,5,5,5*,5,5,6,5,6*,6,6
,09,5,5,6,5,6,5,5,5*,5,5,5,5,6*,6,6
,10,5,5,5,5,5,5,5,5*,5,5,5,5,6*,7,6
,11,5,5,5,5,5,5,5,5*,5,5,5,5,7,6,6
,12,5,5,5,5,5,5,6*,5*,5,5,5*,5,7,6,5
,13,4,5,5,5,5,5,5*,5*,5,5,5*,5,8*,6,5
,14,4,5,5,5*,5,5,6*,5*,5,5,5*,5,7*,6,5
,15,4,5,5,5*,5,5,6*,5*,5,6,5,5,7*,6,5
,16,4,5,5,5*,5,4*,6*,5*,5,6,5,5,6*,6,5
,17,4,4,5,5*,5,4*,5*,5*,5,6,5,5,7,5,5
,18,4,4,5,4,4,4*,5*,5*,5,5,4,5,7,6,5
,19,4,4,4,4,4,4*,5*,5*,5,5,4,5,7,6,5
,20,4,4,4,4,5,4,5,5*,5,5,4,4,7,6,5
,21,4,4,4,4,5,4,5,5*,4,5,4,4,8,5,5
,22,4,4,4,4,4,4,5,5*,5,4,4,4,7,5,5
,23,4,4,4,4,4,4,4,4*,4,4,4,4,8,5,5
,24,4,4,4,4,4,4,4,4*,4,4,4,4,7,5,5
,Daily Max,5,5,6,6,6,6,6,5,5,6,6,6,8,7,6
2014-12-24,01,4,4,4,3,4,4,4,4*,4,4,4,4,7,5,4
,02,4,4,4,4,4,3,4,4*,4,4,4,4,6,5,4
,03,3,4,4,4,4,3,4,4*,4,4,4,4,5,4,4
,04,3,3,4,3,4,3,4,4*,4,4,4,4,4,4,3
,05,3,3,3,3,3,3,4,4*,4,3,3,3,4,4,3
,06,3,3,3,3,3,3,4,4*,4,3,3,4,4,4,3
,07,3,3,3,3,3,3,3,3*,3,3,3,3,4,4,3
,08,3,3,4,3,4,3,3,3*,3,3,3,3,5,5,3
,09,3,4,4,4,4,3,4,4*,3,4,3,3,6,5,4
,10,4,4,4,4,5,4,4,4*,4,4,3,3,7,6,4
,11,4,4,4,4,5,4,4,4*,4,4,4,3,7,6,4
,12,4,4,4,4,5,4*,4,4*,5,4,4,4,8,6,4*
,13,4,4,4,4,5,4*,4,5*,5,4,4,4,7,6,5*
,14,4,4,4,4,5,5*,4*,5*,6,4,4,4,6,5,4
,15,4,4,4,4,5,6,4*,6*,7,4,4,5,5,5,5
,16,3,4,4,5*,5,7,6,7*,8,4,4,5,5,4,5
,17,3,4,4,5*,5,7,6,7*,8,4,4,5,5,4,5
,18,3,4,4,5*,5,7,6,8*,9,4,4,5,6,5,5
,19,3,4,4,4*,5,6,6,7*,9,4,4,5,6,5,5
,20,3,4,4,4*,4,5,6,7*,9,4,4,5,6,5,5
,21,3,4,4,4*,4,4,6,7*,8,4,4,5,6,5,5
,22,3,4,4,5,4,4,6,7*,8,4,4,4,6,5,5
,23,3,4,4,4,4,4,5,6*,7,4,4,4,6,5,5
,24,3,4,4,4,4,4,5,5*,5,4,4,4,5,4,5
,Daily Max,4,4,4,5,5,7,6,8,9,4,4,5,8,6,5
2014-12-25,01,3,4,4,4,4,4,4,4*,5,4,4,4,5,4,4
,02,3,4,4,4,4,4,4,4*,4,4,4,4,5,4,4
,03,3,4,4,4,4,4,4,4*,4,4,4,4,4,4,4
,04,3,4,4,4,4,4,4,4*,4,4,4,4,4,4,4
,05,3,4,4,4,4,4,4,4*,4,4,4,4,4,4,4
,06,3,4,4,4,4,4,3,4*,4,4,4,4,4,4,4
,07,3,4,4,4,4,4,3,4*,4,4,4,4,4,4,4
,08,3,4,4,4,4,4,3,4*,4,4,4,4,4,4,4
,09,3,4,4,4,4,4,3,4*,4,4,4,4,5,4,4
,10,3,4,4,4,4,4,3,4*,4,4,4,4,5,5,5
,11,4,4,5,4,5,4,4,4*,4,4,4,5,5,5,5
,12,4,4,5,5,5,4,4,4*,4,4,5,5,5,5,5
,13,4,4,5*,5,5,5,4,4*,4,4,5,5,6,5,5
,14,4,4,5*,5,5,4,4,4*,4,4,5,5,6,5,5
,15,4,4,5*,5,5,4,4,4*,4,4,5,5,6,5,5
,16,4,4,5,5,5,4,4,4*,4,4,5,5,6,5,5
,17,4,4,5,5,5,4,4,4*,4,4,4,5,7,5,5
,18,4,4,5,5,4,4,4,4*,4,4,4,4,7,5,5
,19,3,4,4,4,4,4,4,4*,4,4,4,4,7,5,5
,20,3,4,4,4,4,4,4,4*,4,4,4,4,7,5,5
,21,3,4,4,4,4,4,4,4*,4,4,4,4,6,5,5
,22,3,4,4,4,4,4,3,3*,3,4,4,4,6,5,5
,23,3,4,4,4,4,4,3,3*,3,4,4,4,6,4,4
,24,3,3,4,4,4,4,3,3*,3,4,4,4,6,4,4
,Daily Max,4,4,5,5,5,5,4,4,5,4,5,5,7,5,5
2014-12-26,01,3,3,4,4,4,3,3,3*,3,4,3,3,5,4,4
,02,3,3,4,3,4,3,3,3*,3,3,3,3,5,4,4
,03,3,3,3,3,3,3,3,3*,3,3,3,3,4,4,3
,04,2,3,3,3,3,3,3,3*,3,3,3,3,3,3,3
,05,2,3,3,3,3,3,3,3*,3,3,3,3,3,3,3
,06,3,3,3,3,3,3,3,3*,3,3,3,3,4,4,3
,07,3,3,4,3,3,3,3,3*,3,3,3,3,4,4,3
,08,3,3,4,4,4,3,3,3*,3,3,4,3,4,4,4
,09,3,3,4,4,4,3,3,3*,3,3,4,3,4,4,4
,10,3,3,4,4,4,4,3,3*,4,4,4,4,4,4,4
,11,3,3,4,4,4,4,3,3*,4,4,4,4,5,4,4
,12,3,4,4,4,4,4,4,4*,4,4,4,4,5,4,4
,13,3,4,4,4,4,4,4,4*,4,4,4,4,5,4,4
,14,3,4,4,4,4,4,4,4*,4,4,4,4,5,4,5
,15,3,4,4,4,4,4,4,4*,4,4,4,4,6,5,5
,16,3,4,4,4,4,4,4,4*,4,4,4,4,6,5,5
,17,3,4,4,4,4,4,4,4*,4,4,4,4,6,5,5
,18,3,4,4,4,4,4,4,4*,4,4,4,4,6,5,5
,19,3,4,4,4,4,4,4,4*,4,4,4,4,6,5,5
,20,3,4,4,4,4,4,4,4*,4,4,4,4,6,5,5
,21,3,4,4,4,4,4,4,4*,4,4,4,4,6,5,5
,22,3,4,4,4,4,4,4,4*,4,4,4,4,5,4,4
,23,3,4,4,4,4,4,4,4*,4,4,4,4,5,4,4
,24,3,4,4,4,4,4,4,4*,4,4,4,4,5,4,4
,Daily Max,3,4,4,4,4,4,4,4,4,4,4,4,6,5,5
2014-12-27,01,3,4,4,4,4,4,4,4*,4,4,4,4,5,4,4
,02,3,3,4,4,4,4,4,4*,4,4,4,4,4,4,4
,03,3,3,4,4,4,4,4,4*,4,4,4,4,4,4,4
,04,3,3,4,4,4,4,4,4*,4,4,4,4,4,4,4
,05,3,3,4,3,4,4,4,4*,4,4,4,4,4,4,4
,06,3,3,4,3,4,3,4,4*,4,3,4,4,4,4,3
,07,3,3,4,3,4,3,4,3*,3,3,3,4,4,4,3
,08,3,3,4,3,4,3,3,3*,3,3,3,3,4,4,3
,09,3,3,3,3,3,3,3,3*,3,3,3,3,4,4,4
,10,3,3,3,4,3,3,3,3*,3,3,3,3,4,4,4
,11,3,3,3,4,3,3,3,3*,3,3,3,3,5,4,4
,12,3,3,3,4,3,3,4,3*,3,3,3,3,5,4,4
,13,3,3,3,3,4,3,4,3*,3,3,3,3,5,4,4
,14,3,3,3,3,4,3,4,4*,3,3,3,3,5,4,4
,15,3,3,3,3,4,3,4,4*,3,3,3,3,5,4,4
,16,3,3,3,3,3,3,4,4*,3,3,3,3,5,4,4
,17,3,3,3,3,3,3,4,3*,3,3,3,3,5,4,4
,18,3,3,3,3,3,3,3,3*,3,3,3,3,5,4,4
,19,3,3,3,3,3,3,3,3*,3,3,3,3,4,4,4
,20,3,3,3,3,3,3,3,3*,3,3,3,3,5,4,3
,21,3,3,3,3,3,3,3,3*,3,3,3,2,4,4,3
,22,2,3,3,3,3,3,3,3*,3,3,2,2,5,4,3
,23,2,3,2,3,3,2,3,3*,3,3,2,2,4,4,3
,24,2,2,2,2,2,2,3,3*,3,3,2,2,5,4,3
,Daily Max,3,4,4,4,4,4,4,4,4,4,4,4,5,4,4
2014-12-28,01,2,2,2,2,2,2,2,2*,3,2,2,2,4,4,3
,02,2,2,2,2,2,2,2,2*,2,3,2,2,3,3,2
,03,2,2,2,2,2,2,2,2*,2,3,2,2,3,3,2
,04,2,2,2,2,2,2,2,2*,2,2,2,2,2,2,2
,05,2,2,2,2,2,2,2,2*,2,2,2,2,2,2,2
,06,2,2,2,2,2,2,2,2*,2,2,2,2,2,2,2
,07,2,2,2,2,2,2,2,2*,2,2,2,2,3,3,2
,08,2,2,2,2,2,2,2,2*,2,2,2,2,3,3,2
,09,2,2,2,2,2,2,2,2*,2,2,2,2,3,3,2
,10,2,2,2,2,2,2,2,,3,3,2,2,3,3,3
,11,2,2,2,2,3,2,2,2*,3,3,2,2,4,4,3
,12,2,2,3,3,3,3,3,3*,3,3,3,3,4,4,3
,13,2,3,3,3,3,3,3,3*,3,3,3,3,5,4,3
,14,3,3,3,3,3,3,3,3*,3,3,3,3,5,4,3
,15,3,3,3,3,3,3,4,4*,4,3,3,4,5,5,4
,16,3,3,4,4,4,4,4,4*,4,4,4,4,6,5,4
,17,3,3,4,4,4,4,4,4*,4,4,4,4,6,5,4
,18,3,4,4,4,4,4,4,4*,4,4,4,4,6,5,4
,19,3,4,4,4,4,4,4,4*,4,4,4,4,6,5,4
,20,3,4,4,4,4,4,4,4*,4,4,4,4,6,5,4
,21,3,3,4,4,4,4,4,4*,4,4,4,4,6,5,4
,22,3,3,4,4,4,4,4,4*,4,3,3,4,5,5,4
,23,3,3,4,3,4,4,3,3*,3,3,4,4,5,5,4
,24,3,3,4,3,4,4,3,3*,3,3,4,4,5,4,4
,Daily Max,3,4,4,4,4,4,4,4,4,4,4,4,6,5,4
2014-12-29,01,3,3,4,4,4,4,3,3*,3,4,4,4,5,5,4
,02,3,3,4,4,4,4,4,4*,3,4,4,4,4,4,4
,03,3,3,4,4,4,3,4,4*,3,4,4,4,4,4,4
,04,3,3,4,4,4,3,4,3*,3,4,4,4,4,4,4
,05,3,3,4,4,4,3,4,3*,3,3,4,4,4,4,4
,06,3,3,3,4,4,3,4,3*,3,3,4,4,4,4,4
,07,3,3,3,3,4,3,3,3*,3,3,4,4,4,4,3
,08,3,3,3,3,4,3,3,3*,3,3,3,4,4,4,4
,09,3,3,4,4,4,3,4,3*,3,3,3,4,5,5,4
,10,3,3,4,4,4,3,4,4*,3,4,4,4,5,5,4
,11,3,4,4,4,4,3,4,4*,4,4,4,4,6,5,4
,12,3,4,4,4,4,4,4,4*,4,4,4,4,6,6,4
,13,3,4,4,4,4,4,5,5*,4,4,4,4,6,6,4
,14,3,4,4,4,5,4,5,5*,5,5*,5,5,6,5,4
,15,3,4,5,5,5,4,5,5*,5,5*,5,5,6,5,5
,16,4,4,5,5,5,4,5,6*,6,4,5,5,5,5,5
,17,4,4,5,5,5,4,6,6*,6,5,5,5,6,5,5
,18,4,4,5,5,5,4,6,6*,6,4,5,5,6,5,5
,19,4,4,5,5,5,4,6,5*,5,4,4,4,6,6,5
,20,4,4,5,5,5,4,6,5*,4,4,4,4,6,6,6
,21,4,4,5,5,5,4,5,5*,4,4,4,4,6,6,6
,22,4,4,4,5,4,4,5,4*,4,4,4,3,6,6,6
,23,4,4,4,5,4,4,4,4*,4,4,4,3,6,5,6
,24,3,4,4,4,4,3,4,4*,3,4,4,3,6,5,6
,Daily Max,4,4,5,5,5,4,6,6,6,5,5,5,6,6,6
2014-12-30,01,3,4,4,4,4,3,4,4*,3,4,3,3,6,5,6
,02,3,4,4,4,4,3,4,3*,3,3,3,3,5,4,5
,03,3,3,4,4,4,3,3,3*,3,3,3,3,4,4,4
,04,3,3,4,3,4,3,3,3*,3,3,3,3,4,4,4
,05,3,3,4,3,4,3,3,3*,3,3,3,3,4,4,4
,06,3,3,4,3,4,3,3,3*,3,3,3,2,4,4,4
,07,3,3,4,4,4,3,3,3*,3,3,3,2,4,4,4
,08,4,4,4,4,4,3,3,3*,3,3,3,2,5,4,4
,09,4,4,5,4,4,3,3,3*,3,3,3,3,6,6,5
,10,4,4,5,4,5,4,4,4*,4,4,4,3,7,6,5
,11,4,4,4,4,5,4,4,4*,4,5,4,4,7,6,4
,12,4,4,4,4,5,4,5,5*,5,5,4,4,6,6,4
,13,4,4,4,4,5,4,5,5*,5,4,4,4,6,5,5
,14,4,4,5,4,5,4,5,5*,5,4,5,5,6,5,5
,15,4,4,5,5,5,5,5,6*,6,4,5,5,6,5,5
,16,4,5,5,5,6*,5,6,6*,7,5,5,5,6,5,6
,17,4,5,5,5,5*,5,6,6*,6,5,5,6,6,5,6
,18,4,5,5,5,5*,5,6,6*,5,5,5,5,6,6,6
,19,4,5,5,5,5,5,6,5*,4,4,5,5,6,6,6
,20,4,5,5,5,5,4,5,5*,4,4,4,4,7,6,6
,21,4,5,5,5,5,4,5,4*,4,4,4,4,7,6,6
,22,4,5,5,5,5,4,5,4*,4,4,4,4,7,6,6
,23,4,5,5,5,5,4,4,4*,4,4,4,4,7,6,6
,24,4,5,5,5,5,4,4,4*,4,4,4,4,7,6,6
,Daily Max,4,5,5,5,6,5,6,6,7,5,5,6,7,6,6
2014-12-31,01,4,5,5,5,5,4,4,4*,4,4,4,4,7,6,6
,02,4,4,5,5,5,4,4,4*,4,4,4,3,6,5,5
,03,4,4,5,4,4,4,3,3*,4,4,4,3,5,5,5
,04,4,4,5,4,4,4,3,3*,4,3,3,3,5,5,5
,05,4,4,4,4,4,4,3,3*,4,3,3,3,4,4,4
,06,4,4,4,4,4,4,3,3*,4,3,3,3,4,4,4
,07,4,4,4,4,4,4,3,3*,4,3,3,3,5,4,4
,08,4,4,5,4,4,4,3,3*,4,3,3,3,5,5,5
,09,4,5,5,4,4,4,4,4*,4,3,3,3,7,6,5
,10,5,5,6,5,5,5,4,4*,5,4,4,4,8,7,6
,11,5,5,6,5,5,5,5,5*,6,4,4,4,8,8,6
,12,5,5,5,5,5,5,6,6*,6,5,5,5,9,7*,6
,13,5,5,5,5,5,6,6,7*,8,5,5,6,8,7*,7
,14,4,5,5,5,5,6,6,8*,9,5,5,6,8,7,6
,15,4,5,5,5,6,8,7,7,10+,6,5,7,8,7,6
,16,4,5,6,6,7,8,7,7,10+,6,6*,6,8,8,7
,17,5,6,6,6,8,8,7,8,10+,6,6*,7,9,9,7
